id,name,category,shortDescription,longDescription,address,latitude,longitude,openingHours,priceRange,averageRating,isPartner,imageUrls,highlights
f89bfa22-ab32-4d78-bc88-a89c2df3ab77,Ladeira da Borborema,Histórico,Uma das mais antigas vias históricas de acesso da cidade.,Importante ladeira do centro histórico de João Pessoa que servia originalmente como ligação pavimentada entre a cidade baixa (Varadouro/Porto) e a cidade alta (Centro Administrativo/Religioso).,"Ladeira da Borborema - Centro, João Pessoa - PB",-7.1145,-34.8864,24h (Espaço Público),1,4.4,False,https://upload.wikimedia.org/wikipedia/commons/2/24/Ladeira_da_Borborema_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/e/e4/Centro_Hist%C3%B3rico_de_Jo%C3%A3o_Pessoa.jpg,Uma das primeiras vias públicas|Ligação histórica cidade alta e baixa|Margeada por casarios antigos
a0fa6402-cb32-4f8c-bb76-4b0ddf8d6755,Igreja de Nossa Senhora do Carmo,Histórico,Belo conjunto histórico carmelita do século XVI.,"Igreja de Nossa Senhora do Carmo, Igreja do Carmo ou Igreja da Ordem Terceira do Carmo pode referir-se a:","Praça Dom Adauto - Centro, João Pessoa - PB",-7.1158,-34.8839,"Segunda a Sexta, 08:00 - 12:00 e 14:00 - 17:00",1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/1/1e/Igreja_do_Carmo_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/d/d1/Catedral_Nossa_Senhora_das_Neves.jpg,Fachada entalhada em calcário|Conjunto carmelita do século XVI|Valioso acervo histórico
b89bfa22-ab32-4786-bb21-39a2b8e39f77,Igreja da Misericórdia,Histórico,Considerada o templo religioso católico mais antigo do estado.,"Igreja da Misericórdia pode referir-se a:

Em Portugal
Igreja da Misericórdia (Angra do Heroísmo)
Igreja da Misericórdia (Caminha)
Igreja da Misericórdia (Faro)
Igreja da Misericórdia (Ferreira do Alentejo)
Igreja da Misericórdia (Leiria)
Igreja da Misericórdia (Melgaço)
Igreja da Misericórdia (Portalegre)
Igreja da Misericórdia (Praia)
Igreja da Misericórdia (Santa Cruz)
Igreja da Misericórdia (T...","R. Duque de Caxias - Centro, João Pessoa - PB",-7.1147,-34.8851,"Segunda a Sexta, 08:00 - 12:00",1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/c/cd/Igreja_da_Misericordia_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/e/e4/Centro_Hist%C3%B3rico_de_Jo%C3%A3o_Pessoa.jpg,Templo católico mais antigo do estado|Interior em talha dourada e madeira|Ligada à história da Santa Casa
f18199fc-e165-573c-98b7-af8c5f274318,Praia de Manaíra,Praia,Praia urbana de águas tranquilas e arborizada com coqueirais.,"Localizada no bairro nobre de Manaíra, possui ciclovia ativa e quiosques. Seu mar é calmo devido a arrecifes, sendo muito propício para caminhadas à beira-mar e banhos relaxantes.","Av. João Maurício – Manaíra, João Pessoa - PB",-7.0988,-34.8267,24h (Espaço Público),1,4.3,False,https://upload.wikimedia.org/wikipedia/commons/f/fe/Praia_de_Manaira_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/2/27/Praia_de_Tambau_-_Joao_Pessoa_-_Paraiba.jpg,Quiosques agradáveis|Arrecifes protetores|Orla arborizada
64b00d74-30b0-5026-9c47-327a49d2120c,Praia do Seixas,Praia,Praia tranquila que abriga o ponto mais oriental das Américas.,"Seixas é uma praia brasileira localizada em João Pessoa, estado da Paraíba. Faz limite com a praia da Penha ao sul e praia do Cabo Branco ao norte.","Ponta do Seixas, João Pessoa - PB",-7.1481,-34.7931,24h (Espaço Público),2,4.5,False,https://upload.wikimedia.org/wikipedia/commons/d/d1/Ponta_do_Seixas_Jamp.jpg|https://upload.wikimedia.org/wikipedia/commons/2/21/Piscinas_Naturais_do_Seixas.jpg|https://upload.wikimedia.org/wikipedia/commons/a/a8/Joao_Pessoa-PB_Praia_Ponta_do_Seixas.jpg,Proximidade do Farol|Barreiras de recifes|Restaurantes pé na areia
ee266abe-9542-579b-ae30-33e8e6726055,Praia da Penha,Praia,Praia tradicional com forte colônia de pescadores e santuário.,"Da Penha é uma praia brasileira localiza-se em João Pessoa, capital do estado da Paraíba. Tem como limites o rio do Cabelo, ao norte, e o riacho de Jacarapé, ao sul.
Nela está situada a Capela de Nossa Senhora da Penha (João Pessoa), que detém um dos maiores acervos de objetos deixados por romeiros na Paraíba, destacando-se também pelas comemorações tradicionais da padroeira local, a Virgem da Pen...","Penha, João Pessoa - PB",-7.1664,-34.7925,24h (Espaço Público),1,4.4,False,https://upload.wikimedia.org/wikipedia/commons/b/bd/Praia_da_Penha_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4e/Capela_da_Penha_Joao_Pessoa_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/e/ea/Vista_Panor%C3%A2mica_da_Praia_da_Penha%2C_em_Jo%C3%A3o_Pessoa%2C_na_Para%C3%ADba.jpg,Colônia de pescadores|Santuário histórico|Mar calmo e raso
f0d7724d-d653-5d96-ad3a-30f0951187fe,Praia de Jacarapé,Praia,"Praia selvagem e rústica, cercada por mata atlântica preservada.","Praia deserta e de águas calmas, excelente para o descanso. É cortada pelo Rio Jacarapé e faz limite com o Polo Turístico Cabo Branco.","Jacarapé, João Pessoa - PB",-7.1936,-34.8011,24h (Espaço Público),1,4.2,False,https://upload.wikimedia.org/wikipedia/commons/8/8c/Praia_de_Jacarap%C3%A9_Jo%C3%A3o_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/b/bd/Praia_da_Penha_Joao_Pessoa.jpg,Encontro de rio e mar|Cenário nativo intocado|Tranquilidade absoluta
504ae573-b942-5ddc-baaa-a4f6faa6b98f,Praia do Sol,Praia,Praia tranquila do litoral sul de João Pessoa com falésias.,"Praia do Sol pode referir-se a:

Praia do Sol (Barra Velha) - praia brasileira no estado de Santa Catarina
Praia do Sol (Guarapari) - praia brasileira no estado do Espírito Santo
Praia do Sol (João Pessoa) - praia brasileira no estado da Paraíba
Praia do Sol (Laguna) - praia brasileira no estado de Santa Catarina
Praia do Sol (Minaçu) - praia fluvial brasileira no estado de Goiás
Praia do Sol (Sau...","Litoral Sul, João Pessoa - PB",-7.2183,-34.8033,24h (Espaço Público),1,4.3,False,https://upload.wikimedia.org/wikipedia/commons/c/cb/Praia_do_Sol_Paraiba.jpg|https://upload.wikimedia.org/wikipedia/commons/b/bd/Praia_da_Penha_Joao_Pessoa.jpg,Banho de água doce|Falésias coloridas|Restaurantes caseiros
e504e31b-813c-53b6-af58-01e5b4e70f01,Praia de Camboinha,Praia,"Praia de águas calmas e azuis em Cabedelo, refúgio de veraneio.","Camboinha é uma praia brasileira do município de Cabedelo, estado da Paraíba. Tem cerca de 3km de extensão de costa e divide-se em Camboinha I, II e III. A praia se localiza bem no centro–leste do município de Cabedelo, logo ao norte da praia do Poço, e o acesso é feito através da estrada de Cabedelo. É um dos bairros mais verticalizados de Cabedelo, apresentando muitos prédios de luxo. Muito freq...","Camboinha, Cabedelo - PB",-7.0094,-34.8322,24h (Espaço Público),2,4.7,False,https://upload.wikimedia.org/wikipedia/commons/6/69/Praia_de_Camboinha_Cabedelo.jpg|https://upload.wikimedia.org/wikipedia/commons/d/df/Areia_Vermelha_Cabedelo.jpg|https://upload.wikimedia.org/wikipedia/commons/5/5e/Praia_de_Camboinha_-_Cabedelo_%28PB%29.jpg,Saída para Areia Vermelha|Águas azuis calmas|Prática de esportes náuticos
174b21cf-1ead-51f2-b115-652c59e98a8d,Praia do Poço,Praia,Praia residencial e charmosa com coqueirais e águas quentes.,"Poço é uma praia do município de Cabedelo, estado brasileiro da Paraíba. Localiza-se a menos de 20 quilômetros do Centro de João Pessoa, capital do estado, e é vizinha à praia de Intermares. A praia é uma das preferidas pelas famílias da capital para temporada de veraneio. Até a década de 70 havia uma colônia de pescadores jangadeiros, grupos de conquistas e cantadores de roda.","Poço, Cabedelo - PB",-7.0189,-34.8311,24h (Espaço Público),2,4.6,False,https://upload.wikimedia.org/wikipedia/commons/0/0c/Praia_do_Poco_Cabedelo.jpg|https://upload.wikimedia.org/wikipedia/commons/8/86/Ponta_de_Campina_Cabedelo.jpg,Coqueirais belíssimos|Ótima para banho|Prática de windsurf
c95ca0f6-d205-5e5c-b5de-52b68ff0aed6,Praia de Areia Dourada,Praia,Pequena e reservada enseada de Cabedelo com águas mansas.,Praia de águas mornas e mansas com fina areia dourada. É muito frequentada por moradores locais e banhistas que buscam tranquilidade fora das áreas de grande fluxo turístico.,"Camboinha, Cabedelo - PB",-7.0011,-34.8328,24h (Espaço Público),1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/6/69/Praia_de_Camboinha_Cabedelo.jpg|https://upload.wikimedia.org/wikipedia/commons/8/86/Ponta_de_Campina_Cabedelo.jpg,Areia fina e dourada|Ambiente muito calmo|Segura para crianças
1b111246-952c-58f6-88d0-260c53c69784,Praia Formosa,Praia,Praia de águas mansas e mornas no início da península de Cabedelo.,"Praia Formosa pode referir-se a:

Praia Formosa (Santa Maria) — praia nos Açores
Praia Formosa (Funchal) — praia na ilha da Madeira","Formosa, Cabedelo - PB",-6.9744,-34.8356,24h (Espaço Público),1,4.4,False,https://upload.wikimedia.org/wikipedia/commons/5/5f/Praia_Formosa_Cabedelo_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/8/86/Ponta_de_Campina_Cabedelo.jpg,Mar de águas mornas|Orla residencial tranquila|Extensa faixa de areia
e64e4694-0957-56c6-b353-ee90686811bd,Praia de Miramar,Praia,Praia de foz do estuário com visual de navios e pôr do sol.,"A praia de Miramar localiza-se na freguesia de Arcozelo, concelho de Vila Nova de Gaia, distrito do Porto, em Portugal.
Apresenta um clima de tipo ""temperado marítimo"" ou ""oceânico"" cujos ventos, vindos do oeste, são húmidos e frios.
Próximo de um dos campos de golfe mais antigos de Portugal, envolvida por habitações de caráter luxuoso, a concorrida Praia de Miramar encontra-se inserida numa vasta...","Miramar, Cabedelo - PB",-6.9631,-34.8411,24h (Espaço Público),1,4.3,False,https://upload.wikimedia.org/wikipedia/commons/5/5f/Praia_Formosa_Cabedelo_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/0/0c/Praia_do_Poco_Cabedelo.jpg|https://upload.wikimedia.org/wikipedia/commons/d/df/Praia_de_Miramar_Portugal_01.jpg,Vista de navios cargueiros|Encontro de rio e mar|Pôr do sol panorâmico
0b8cb0f2-1515-5017-b5ac-e6ab4a8796a5,Praia de Jacumã,Praia,"Praia urbana central do Conde, polo de comércio e carnaval.","A praia mais urbanizada do município do Conde, com calçadão, farmácias, supermercados e restaurantes. Apresenta mar com ondas médias e águas mornas.","Jacumã, Conde - PB",-7.2831,-34.8144,24h (Espaço Público),2,4.5,False,https://upload.wikimedia.org/wikipedia/commons/5/52/Praia_de_Jacuma_Conde.jpg|https://upload.wikimedia.org/wikipedia/commons/8/8a/Praia_do_Amor_Conde_PB.jpg,Centro comercial do Conde|Calçadão estruturado|Festividades e eventos locais
6a199766-6ef6-5f9f-b55a-3f2c07c1e514,Praia de Barra de Graú,Praia,Praia selvagem e foz de rio com vegetação nativa no Conde.,"Praia deserta e rústica com acesso por trilhas ou estrada de terra. Apresenta encontro espetacular do Rio Graú com o mar, cercado por manguezais preservados.","Barra de Graú, Conde - PB",-7.3822,-34.7989,24h (Espaço Público),1,4.4,False,https://upload.wikimedia.org/wikipedia/commons/9/9f/Praia_de_Barra_do_grau_paraiba.jpg|https://upload.wikimedia.org/wikipedia/commons/5/59/Praia_de_Pitimbu_PB.jpg,Encontro de rio e mar selvagem|Acesso rústico aventureiro|Manguezal preservado
79771289-8299-5a4b-bee8-7e1dc1a0fafa,Praia de Pitimbu,Praia,Praia urbana central de Pitimbu com barcos e arrecifes.,"Praia central do município vizinho de Pitimbu. Caracteriza-se pelas águas extremamente calmas e rasas protegidas por barreiras de arrecifes, repletas de barcos de pescadores ancorados.","Centro, Pitimbu - PB",-7.4711,-34.8189,24h (Espaço Público),2,4.5,False,https://upload.wikimedia.org/wikipedia/commons/5/59/Praia_de_Pitimbu_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/b/bf/Praia_Bela_Pitimbu.jpg,Águas calmas de arrecifes|Colônia de pescadores ativa|Restaurantes de frutos do mar
62b379e2-eb1c-59f0-a7c4-cd74859acb44,Praia de Lucena,Praia,Extensa praia do litoral norte famosa pelo banho de mar calmo.,"Praia localizada no Litoral Norte da Grande João Pessoa. Apresenta mar calmo e raso, recuando centenas de metros na maré baixa. É cercada por grandes coqueirais e casas de veraneio.","Orla de Lucena, Lucena - PB",-6.9011,-34.8489,24h (Espaço Público),1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/a/a2/Praia_de_Lucena_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/9/97/Capela_de_Nossa_Senhora_da_Guia_%281RC_7922%29.jpg,Recuo massivo da maré|Águas quentes e calmas|Cercada por grandes coqueirais
b138b362-11a8-504d-a1b7-bb49fa06c3c0,Praia de Ponta de Lucena,Praia,Extremo da península de Lucena com visual dos navios na foz.,"Praia rústica localizada no bico da península de Lucena, de frente para a foz do Rio Paraíba. Permite avistar o porto e os navios, além de contar com mar de águas mansas.","Ponta de Lucena, Lucena - PB",-6.8833,-34.8411,24h (Espaço Público),1,4.4,False,https://upload.wikimedia.org/wikipedia/commons/a/a2/Praia_de_Lucena_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/9/97/Capela_de_Nossa_Senhora_da_Guia_%281RC_7922%29.jpg,Ponta de areia da península|Foz do Rio Paraíba|Cenário intocado
f6db3029-6253-510e-be57-a1f163debfef,Praia de Camaçari,Praia,Praia residencial e de águas calmas no município de Lucena.,"Localizada em Lucena, Camaçari é uma enseada tranquila de águas mornas e mansas protegida por arrecifes de corais, muito propícia para banho de mar em família.","Camaçari, Lucena - PB",-6.9211,-34.8511,24h (Espaço Público),1,4.3,False,https://upload.wikimedia.org/wikipedia/commons/a/a2/Praia_de_Lucena_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/9/97/Capela_de_Nossa_Senhora_da_Guia_%281RC_7922%29.jpg,Enseada de águas mornas|Barreiras de arrecifes|Veraneio tranquilo
74547c23-12fd-5c72-aaed-be6c77e3ab89,Igreja de Nossa Senhora da Guia,Histórico,Histórico santuário colonial barroco localizado em Lucena.,Igreja de Nossa Senhora da Guia pode referir-se a:,"Acesso via PB-025, Lucena - PB",-6.8922,-34.8711,"Sábados e Domingos, 08:00 - 17:00",1,4.7,False,https://upload.wikimedia.org/wikipedia/commons/9/97/Capela_de_Nossa_Senhora_da_Guia_%281RC_7922%29.jpg|https://upload.wikimedia.org/wikipedia/commons/a/a2/Praia_de_Lucena_PB.jpg,Fundado em 1591 pelos Carmelitas|Pedra calcária esculpida|Patrimônio histórico nacional
309daa39-e883-546b-a59e-2cf87f81efad,Forte de Santa Catarina,Histórico,Forte militar de defesa colonial datado do final do século XVI.,"O Forte de Santa Catarina localiza-se na freguesia de Buarcos, na cidade e município de Figueira da Foz, distrito de Coimbra, em Portugal.
Cooperava com a Fortaleza de Buarcos e o Fortim de Palheiros na defesa do porto e da baía da Figueira da Foz e de Buarcos.
No seu interior funcionou o Farol de Santa Catarina. O conjunto encontra-se classificado como Imóvel de Interesse Público, pelo Decreto 44...","R. Forte de Santa Catarina, s/n - Centro, Cabedelo - PB",-6.9658,-34.8419,"Diariamente, 08:00 - 17:00",2,4.8,False,https://upload.wikimedia.org/wikipedia/commons/8/85/Interior_do_Forte_Cabedelo_-_Jo%C3%A3o_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/f/fb/Fortaleza_de_Santa_Catarina_Cabedelo_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/6/6c/P1080238_Castelo_de_Santa_Catarina_%28Figueira_da_Foz%29.jpg,Canhões coloniais originais|Capela barroca de Santa Catarina|Vista do estuário do rio
81fbe404-5d92-5a37-a589-79b799c1140d,Santuário de Nossa Senhora da Penha,Histórico,Ponto central da maior manifestação religiosa da Paraíba.,Fundado em 1763 por ordem do português Sílvio Siqueira após sobreviver a uma tempestade no mar. O santuário histórico atrai anualmente mais de 300 mil fiéis na Romaria da Penha.,"Praça da Penha, s/n - Penha, João Pessoa - PB",-7.1656,-34.7944,"Diariamente, 08:00 - 18:00",1,4.7,False,https://upload.wikimedia.org/wikipedia/commons/4/4e/Capela_da_Penha_Joao_Pessoa_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/b/bd/Praia_da_Penha_Joao_Pessoa.jpg,Fundado em 1763|Destino da Romaria da Penha|Vista para a praia da Penha
875c193a-8306-55c0-95b8-017822749c62,Praça João Pessoa,Histórico,Praça central que concentra a sede dos poderes estaduais.,"A Praça Presidente João Pessoa, popularmente conhecida como Praça João Pessoa, localiza-se no centro histórico da cidade brasileira de João Pessoa, capital do estado da Paraíba. É também conhecida também como a Praça dos Três Poderes, por estarem ao seu redor as sedes dos poderes executivo (Palácio da Redenção), legislativo (Assembleia Legislativa da Paraíba) e judiciário (Tribunal de Justiça da P...","Praça João Pessoa - Centro, João Pessoa - PB",-7.1189,-34.8833,24h (Espaço Público),1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/1/19/Praca_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4c/Palacio_da_Redencao_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/d/d7/Pra%C3%A7a_Presidente_Jo%C3%A3o_Pessoa%2C_Jo%C3%A3o_Pessoa_%28PB%29.jpg,Sede dos Três Poderes|Monumento a João Pessoa|Arquitetura monumental antiga
64b6afc2-b4a3-543e-859e-b99c830c1f32,Praça Pedro Américo,Histórico,Histórica praça que abriga o Teatro Santa Roza no Centro.,Praça arborizada batizada em homenagem ao célebre pintor paraibano Pedro Américo. É cercada por casarões antigos e de frente para a fachada do centenário Teatro Santa Roza.,"Praça Pedro Américo - Centro, João Pessoa - PB",-7.1172,-34.8872,24h (Espaço Público),1,4.4,False,https://upload.wikimedia.org/wikipedia/commons/4/4d/Praca_Pedro_Americo_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/e/e1/Teatro_Santa_Roza.jpg,Busto de Pedro Américo|Próxima ao Teatro Santa Roza|Casarios coloniais no entorno
c27a2173-45e9-5fce-929f-94e4586e43b8,Praça Venâncio Neiva,Histórico,Praça do Centro também conhecida como Praça do Pavilhão do Chá.,"A Praça Venâncio Neiva é um logradouro público da cidade de João Pessoa, capital do estado brasileiro da Paraíba. Construída pelo governador Francisco Camilo de Holanda em 1917, foi inaugurada às 17 horas do dia 21 de julho do mesmo ano. Situa-se ao lado do atual Palácio da Redenção.
Originalmente foi destinada à prática da patinação, e era lá que um grande número de pessoas dedicava as tardes dos...","Praça Venâncio Neiva - Centro, João Pessoa - PB",-7.1186,-34.8844,24h (Espaço Público),1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/e/ec/Praca_Venancio_Neiva.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4c/Palacio_da_Redencao_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/4/43/Pavilh%C3%A3o_do_Ch%C3%A1_-_Pra%C3%A7a_Ven%C3%A2ncio_Neiva_-_panoramio.jpg,Pavilhão do Chá art déco|Jardins centrais elegantes|Coreto histórico restaurado
11f68305-28de-5377-bb4b-874cbad52317,Praça da Independência,Histórico,Praça cívica de João Pessoa inaugurada na década de 1920.,"Praça da Independência pode referir-se a:
 Brasil

Praça da Independência (João Pessoa)
Praça da Independência (Recife)
Praça da Independência (Santos)
 Malásia

Praça da Independência (Kuala Lumpur)
 Ucrânia

Praça da Independência (Kiev)","Praça da Independência - Tambiá, João Pessoa - PB",-7.1264,-34.8694,24h (Espaço Público),1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/7/75/Pra%C3%A7a_da_Independ%C3%AAncia%2C_Jo%C3%A3o_Pessoa_%28PB%29.jpg|https://upload.wikimedia.org/wikipedia/commons/c/cc/Lagoa_Jampa.jpg,Obelisco central de 1922|Traçado urbano radial|Árvores centenárias preservadas
932e7f68-9a8b-5a22-a3fe-17becd122d06,Teatro Santa Roza,Histórico,"Um dos teatros mais antigos do Brasil, fundado em 1889.","Inaugurado em 1889, o Teatro Santa Roza apresenta fachada de estilo barroco e interior ricamente decorado em madeira no estilo italiano. É um dos principais palcos de arte e história da Paraíba.","Praça Pedro Américo, s/n - Centro, João Pessoa - PB",-7.1172,-34.8869,De acordo com a programação local de espetáculos,2,4.8,False,https://upload.wikimedia.org/wikipedia/commons/e/e1/Teatro_Santa_Roza.jpg|https://upload.wikimedia.org/wikipedia/commons/4/4d/Praca_Pedro_Americo_Joao_Pessoa.jpg,Inaugurado em 1889|Teatro clássico italiano|Rico acabamento em madeira de lei
e664fa96-b3dd-569b-b999-2a086f94c2a7,Casarão dos Azulejos,Histórico,Belo exemplar de residência burguesa revestida de azulejos.,Antigo casarão da família do comendador Antônio dos Santos Coelho. Sua fachada é inteiramente revestida de raros azulejos azuis e brancos importados de Portugal no século XIX.,"R. Conselheiro Henriques, s/n - Centro, João Pessoa - PB",-7.1147,-34.8883,"Segunda a Sexta, 09:00 - 17:00",1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/d/df/Casar%C3%A3o_dos_Azulejos_em_Jo%C3%A3o_Pessoa_PB.jpg|https://upload.wikimedia.org/wikipedia/commons/e/e4/Centro_Hist%C3%B3rico_de_Jo%C3%A3o_Pessoa.jpg,Fachada de azulejos portugueses|Edificação do século XIX|Galeria de exposições públicas
2932baf2-25ba-5bd5-b3b3-8bb9c4f9cfe8,Academia Paraibana de Letras,Histórico,Sede da instituição literária paraibana em casarão histórico.,"A Academia Paraibana de Letras foi fundada em 14 de setembro de 1941. Inicialmente, a APL contou com 10 cadeiras, número, depois, aumentado para 30. Em 1959, com a reforma dos estatutos criaram-se mais 10, fixando-se, oficialmente, em 40.","R. Duque de Caxias, 37 - Centro, João Pessoa - PB",-7.1156,-34.8858,"Segunda a Sexta, 13:00 - 17:00",1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/a/a3/Academia_Paraibana_de_Letras.jpg|https://upload.wikimedia.org/wikipedia/commons/e/e4/Centro_Hist%C3%B3rico_de_Jo%C3%A3o_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/d/d8/Simbolo_da_Academia_Paraibana_de_Letras.jpg,Sede literária paraibana|Biblioteca com obras raras|Arquitetura residencial imperial
9769437e-ae2a-562e-ae3f-c6af3aab065a,Palácio da Redenção,Histórico,Sede oficial do governo do estado da Paraíba.,Edificação do século XVI (antigo convento dos jesuítas) que serve como sede administrativa do governo. Seu subsolo abriga o mausoléu com os restos mortais do presidente João Pessoa.,"Praça João Pessoa, s/n - Centro, João Pessoa - PB",-7.1186,-34.8833,Visitações sob agendamento prévio,1,4.7,False,https://upload.wikimedia.org/wikipedia/commons/4/4c/Palacio_da_Redencao_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/1/19/Praca_Joao_Pessoa.jpg,Sede oficial do Governo|Mausoléu de João Pessoa|Construção jesuítica do século XVI
38e7376a-a9c8-5e3e-9ff2-2ed12edad1aa,Casa do Artista Popular,Histórico,Museu de artesanato regional no centro histórico de Jampa.,"Espaço dedicado a preservar o artesanato genuíno das diversas microrregiões da Paraíba. Expõe peças de cerâmica, renda, metal e brinquedos populares.","Praça São Francisco, s/n - Centro, João Pessoa - PB",-7.1144,-34.8828,"Segunda a Sexta, 09:00 - 16:30",1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/c/c8/Casa_do_Artista_Popular.jpg|https://upload.wikimedia.org/wikipedia/commons/3/30/Crafts_in_Jo%C3%A3o_Pessoa.jpg,Obras de artistas do interior paraibano|Exposição de brinquedos de madeira|Entrada franca
3ed84543-2df7-5f96-9cf7-a39e35033fe2,Museu de Arte Sacra da Paraíba,Histórico,Acervo de arte sacra no complexo de São Francisco.,"Instalado no Centro Cultural de São Francisco, o museu abriga rica coleção de imagens e paramentos religiosos, pratarias e relicários dos séculos XVII e XVIII.","Praça São Francisco - Centro, João Pessoa - PB",-7.1125,-34.8856,"Terça a Domingo, 09:00 - 16:00",2,4.7,False,https://upload.wikimedia.org/wikipedia/commons/e/e4/JoaoPessoa_ConventoSaoFrancisco.JPG|https://upload.wikimedia.org/wikipedia/commons/6/67/Igreja_de_S%C3%A3o_Francisco%2C_Jo%C3%A3o_Pessoa%2C_PB.jpg,Peças sacras dos séculos XVII e XVIII|Esculturas barrocas em madeira|Pratarias e relicários raros
8c7daf28-e24b-5441-a47c-42ed4b4d1789,Igreja de Santa Terezinha,Histórico,Charmosa igreja de frente para a orla de Tambaú.,"Ponto de referência e de manifestações religiosas localizado a poucos metros do calçadão da Praia de Tambaú, muito frequentada por moradores do bairro.","Av. Almirante Tamandaré - Tambaú, João Pessoa - PB",-7.1122,-34.8258,"Diariamente, 07:00 - 19:00",1,4.6,False,https://upload.wikimedia.org/wikipedia/commons/8/8c/Igreja_de_Santa_Teresinha_Joao_Pessoa.jpg|https://upload.wikimedia.org/wikipedia/commons/d/d1/Catedral_Nossa_Senhora_das_Neves.jpg,Localização na orla de Tambaú|Arquitetura moderna acolhedora|Missa campal tradicional
370dcf4c-cf35-5ba0-96b2-fa7af7543b64,Mirante do Dedo de Deus,Natureza,Famoso mirante sobre falésias na praia de Coqueirinho.,Mirante natural localizado no topo de altas falésias coloridas na Costa do Conde. Oferece a vista panorâmica mais espetacular da enseada e dos coqueirais de Coqueirinho.,"Costa do Conde, Conde - PB",-7.3236,-34.8114,24h (Espaço Público),1,4.9,False,https://upload.wikimedia.org/wikipedia/commons/e/eb/Mirante_Dedo_de_Deus_Conde.jpg|https://upload.wikimedia.org/wikipedia/commons/0/02/Praia_de_Coqueirinho_-_Paraiba.jpg,Vista panorâmica incrível|Topo de falésias coloridas|Acesso por trilhas ecológicas
22a79ac5-c3f9-5693-97f9-22564e6ea15e,Canyon de Coqueirinho,Natureza,Impressionante desfiladeiro de argila colorida esculpido pela chuva.,Desfiladeiro formado por imensas falésias esculpidas pela erosão pluvial. Suas paredes apresentam tonalidades variadas de argila que contrastam com a Mata Atlântica.,"Acesso via praia de Coqueirinho, Conde - PB",-7.3256,-34.8156,24h (Espaço Público),1,4.8,False,https://upload.wikimedia.org/wikipedia/commons/c/cb/Canyon_de_Coqueirinho_Conde.jpg|https://upload.wikimedia.org/wikipedia/commons/0/02/Praia_de_Coqueirinho_-_Paraiba.jpg,Argilas coloridas e raras|Caminho natural imponente|Ótimo ponto para fotografia
3ad0a163-7da5-5b2c-ad7f-996d1f6c64ae,Bosque dos Sonhos,Lazer,Parque ecológico e turístico próximo ao Farol do Cabo Branco.,"Parque de lazer ecológico repleto de quiosques de artesanato, lojas de suvenires, lanchonetes e um mirante com vista ampla para a orla de Cabo Branco e Ponta do Seixas.","Av. Cabo Branco, s/n - Cabo Branco, João Pessoa - PB",-7.1489,-34.7972,"Diariamente, 08:00 - 18:00",1,4.5,False,https://upload.wikimedia.org/wikipedia/commons/c/c9/Farol_Cabo_Branco_Jampa.jpg|https://upload.wikimedia.org/wikipedia/commons/e/eb/Joao_Pessoa_Paraiba_Farol_do_Cabo_Branco2.jpg,Mirante com vista do Cabo Branco|Lojas de suvenires e petiscos|Trilhas em meio ao bosque
